Employee_ID,Age,Gender,Department,Job_Role,Education,Monthly_Salary,Years_At_Company,Total_Working_Years,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Performance_Rating,Overtime,Business_Travel,Promotion_Last_5Yrs,Training_Hours,Projects_Handled,Absence_Days,Late_Days,Team_Size,Engagement_Score,Joining_Date,Last_Promotion_Date,Attrition
EMP127891,40,Male,Marketing,Brand Manager,Bachelor's,63500,7.2,14.5,4,4,3,4,No,Frequently,No,33.0,7,9,2,5,87.5,2019-05-19,,No
EMP127892,33,Male,Marketing,Marketing Analyst,Bachelor's,42200,2.9,8.9,1,2,3,3,No,None,Yes,27.0,5,7,2,2,48.5,2023-09-06,2024-11-18,No
EMP127893,34,Male,Sales,Business Development Executive,Bachelor's,28100,1.9,11.5,2,2,3,5,No,Rarely,No,75.0,1,8,6,1,67.5,2024-09-05,,No
EMP127894,41,Male,Technology,Data Analyst,Bachelor's,37300,3.8,9.8,4,3,3,4,Yes,Rarely,No,45.0,6,9,1,5,83.2,2022-10-12,,No
EMP127895,43,Female,Technology,Data Engineer,Bachelor's,54000,1.1,17.2,2,2,4,3,No,None,No,57.0,8,8,4,1,66.0,2025-06-24,,Yes
EMP127896,22,Male,Sales,Sales Manager,Master's,46400,0.5,0.6,3,3,2,2,No,Rarely,No,17.0,1,7,1,8,60.1,2026-01-29,,No
EMP127897,45,Male,Finance,Senior Accountant,Bachelor's,71200,3.4,19.3,4,1,1,3,No,Rarely,Yes,28.0,7,6,2,2,54.9,2023-03-07,2026-05-02,No
EMP127898,53,Female,Technology,QA Engineer,Master's,62700,0.8,19.6,4,4,3,3,No,None,No,39.0,5,1,3,3,85.5,2025-10-12,,No
EMP127899,30,Male,Operations,Supply Chain Analyst,Master's,39700,4.8,4.8,2,2,2,3,No,Rarely,Yes,40.0,7,7,2,4,53.2,2021-10-12,2024-06-09,No
EMP127900,34,Female,Customer Support,Customer Support Executive,Diploma,27000,2.0,6.9,4,3,1,3,Yes,Rarely,No,14.0,7,12,1,3,65.1,2024-07-31,,No
EMP127901,43,Female,Human Resources,HR Manager,Diploma,58600,1.2,18.0,2,2,3,4,No,Rarely,No,33.0,8,10,2,4,60.0,2025-05-19,,No
EMP127902,24,Male,Marketing,Digital Marketing Specialist,Bachelor's,33400,3.0,3.0,4,1,4,4,Yes,None,No,31.0,7,8,1,3,73.4,2023-07-31,,No
EMP127903,38,Male,Sales,Account Executive,High School,31600,4.1,11.4,2,3,3,4,No,Rarely,No,58.0,6,10,2,1,70.4,2022-06-24,,No
EMP127904,37,Male,Customer Support,Team Leader,Bachelor's,49400,8.2,13.3,2,2,3,3,Yes,None,Yes,29.0,5,13,5,6,56.3,2018-05-19,2023-03-21,No
EMP127905,21,Male,Sales,Business Development Executive,Master's,21300,0.0,0.0,4,3,3,4,Yes,None,No,34.0,5,12,2,5,81.4,2026-07-31,,No
EMP127906,23,Female,Technology,IT Support Specialist,Bachelor's,41700,0.8,1.1,4,1,3,3,No,Frequently,No,20.0,6,13,3,4,63.6,2025-10-12,,No
EMP127907,51,Male,Sales,Business Development Executive,Master's,35100,2.4,22.4,2,4,2,4,No,None,No,51.0,4,11,2,3,70.5,2024-03-06,,No
EMP127908,38,Female,Technology,QA Engineer,Bachelor's,61700,2.8,14.4,4,2,2,3,Yes,Rarely,No,33.0,4,6,5,1,67.0,2023-10-12,,No
EMP127909,36,Female,Operations,Supply Chain Analyst,Bachelor's,48100,5.3,11.1,3,4,4,4,No,Rarely,No,34.0,4,11,2,2,85.2,2021-04-12,,No
EMP127910,47,Female,Research & Development,Research Analyst,Bachelor's,62900,1.6,14.9,2,3,4,3,No,Frequently,No,55.0,3,10,6,2,71.9,2024-12-24,,Yes
EMP127911,47,Male,Customer Support,Team Leader,Master's,46400,0.4,14.6,3,3,1,3,Yes,Frequently,No,28.0,3,11,2,8,59.9,2026-03-07,,No
EMP127912,24,Male,Finance,Senior Accountant,Master's,55800,3.0,3.0,4,2,4,3,No,None,No,36.0,1,5,3,5,77.5,2023-07-31,,No
EMP127913,30,Female,Operations,Process Analyst,Master's,36300,4.6,7.7,3,2,1,2,Yes,Rarely,No,25.0,4,15,3,2,50.2,2021-12-24,,Yes
EMP127914,32,Female,Operations,Operations Executive,Bachelor's,30600,6.2,9.0,3,3,4,4,No,Rarely,No,32.0,7,3,1,1,78.6,2020-05-18,,No
EMP127915,38,Female,Customer Support,Customer Support Executive,Bachelor's,25400,0.3,11.5,1,4,4,2,Yes,None,No,44.0,4,5,4,4,65.8,2026-04-12,,Yes
EMP127916,28,Male,Marketing,Brand Manager,Master's,58800,7.0,7.0,3,1,3,4,Yes,Rarely,Yes,64.0,8,11,3,3,65.8,2019-07-31,2025-06-03,No
EMP127917,52,Male,Operations,Operations Executive,Bachelor's,39300,4.3,23.3,4,4,4,3,No,None,No,12.0,5,5,1,4,86.0,2022-04-12,,No
EMP127918,21,Male,Operations,Operations Executive,Master's,30900,0.0,0.0,4,3,2,2,No,Frequently,No,32.0,6,8,2,4,70.1,2026-07-31,,Yes
EMP127919,21,Female,Marketing,Marketing Analyst,Bachelor's,32300,0.0,0.0,4,3,1,4,No,Rarely,No,56.0,7,7,1,4,75.1,2026-07-31,,No
EMP127920,31,Female,Sales,Sales Manager,Master's,53000,0.6,5.4,3,4,4,3,No,Rarely,No,40.0,6,6,1,12,83.2,2025-12-24,,No
EMP127921,36,Male,Technology,Data Engineer,Bachelor's,60700,6.3,7.5,4,2,3,5,Yes,None,No,76.0,8,3,2,2,82.5,2020-04-12,,No
EMP127922,53,Male,Marketing,Brand Manager,Bachelor's,51700,0.2,15.2,1,3,3,2,No,Frequently,No,34.0,3,6,3,9,52.9,2026-05-19,,No
EMP127923,37,Female,Customer Support,Customer Support Executive,Bachelor's,25500,2.4,14.1,2,3,3,3,No,None,No,38.0,7,10,2,5,64.1,2024-03-06,,No
EMP127924,37,Female,Finance,Senior Accountant,Diploma,59000,7.3,8.6,3,3,2,3,No,Frequently,Yes,46.0,6,9,5,4,67.9,2019-04-13,2023-02-03,No
EMP127925,41,Female,Research & Development,Research Scientist,Master's,57200,8.1,10.2,1,3,3,4,No,None,No,24.0,4,11,5,1,57.2,2018-06-24,,No
EMP127926,35,Male,Technology,Software Engineer,Bachelor's,50900,2.2,11.9,4,3,4,4,No,Frequently,No,47.0,4,2,2,3,88.6,2024-05-18,,No
EMP127927,33,Male,Finance,Senior Accountant,High School,49100,1.5,10.1,1,2,4,3,No,Frequently,No,76.0,3,8,4,4,59.0,2025-01-29,,Yes
EMP127928,30,Male,Finance,Senior Accountant,Master's,51600,1.3,5.0,3,3,4,3,No,None,No,48.0,4,7,3,2,78.2,2025-04-12,,No
EMP127929,34,Female,Research & Development,Research Scientist,Bachelor's,57000,5.7,8.3,3,1,4,3,No,None,No,5.0,3,10,1,2,58.6,2020-11-17,,Yes
EMP127930,45,Male,Technology,QA Engineer,Bachelor's,69900,8.9,19.4,4,3,3,4,Yes,Frequently,No,31.0,3,13,2,5,80.9,2017-09-05,,No
EMP127931,32,Male,Human Resources,HR Executive,Master's,35200,7.5,7.5,2,4,3,2,No,None,No,5.0,6,8,3,1,61.8,2019-01-30,,Yes
EMP127932,33,Female,Technology,QA Engineer,PhD,59700,1.3,7.5,2,3,3,2,No,None,No,10.0,5,7,2,2,56.4,2025-04-12,,No
EMP127933,30,Female,Operations,Operations Executive,High School,35100,1.1,6.0,3,2,4,3,No,None,No,34.0,6,14,6,2,69.7,2025-06-24,,No
EMP127934,33,Female,Customer Support,Customer Success Manager,High School,46700,1.5,9.0,4,2,3,4,Yes,Rarely,No,27.0,7,2,4,9,74.0,2025-01-29,,No
EMP127935,38,Female,Technology,IT Support Specialist,Master's,55500,1.9,12.4,3,3,2,4,Yes,Rarely,No,25.0,4,10,1,4,67.4,2024-09-05,,No
EMP127936,26,Male,Customer Support,Customer Success Manager,Master's,31900,1.7,4.3,4,1,3,4,No,Frequently,No,12.0,6,4,3,8,65.2,2024-11-17,,Yes
EMP127937,40,Female,Research & Development,Product Analyst,Bachelor's,50700,0.7,9.0,2,3,1,3,Yes,Rarely,No,33.0,4,8,4,4,53.3,2025-11-17,,Yes
EMP127938,35,Male,Sales,Sales Executive,Master's,33900,3.6,8.2,4,2,2,4,No,None,No,20.0,8,2,4,1,67.8,2022-12-24,,No
EMP127939,39,Male,Marketing,Marketing Executive,Bachelor's,35800,3.2,12.0,2,1,2,4,Yes,None,No,63.0,2,13,3,4,53.2,2023-05-19,,Yes
EMP127940,40,Female,Technology,IT Support Specialist,Master's,50300,4.7,16.8,4,3,3,5,No,None,No,43.0,10,9,3,5,85.9,2021-11-17,,No
EMP127941,28,Female,Sales,Sales Manager,High School,40300,5.5,5.5,4,3,1,4,No,Rarely,No,30.0,6,9,1,7,70.8,2021-01-29,,No
EMP127942,31,Female,Operations,Process Analyst,Bachelor's,34100,9.9,9.9,3,1,2,4,No,Frequently,No,47.0,5,5,4,3,58.6,2016-09-05,,No
EMP127943,24,Male,Marketing,Brand Manager,Bachelor's,37100,2.5,2.5,4,3,3,3,No,None,Yes,19.0,4,6,3,3,75.9,2024-01-30,2025-03-01,No
EMP127944,30,Male,Finance,Accountant,Bachelor's,43700,3.6,4.8,4,1,2,4,Yes,None,No,31.0,8,8,8,4,63.4,2022-12-24,,No
EMP127945,32,Male,Sales,Business Development Executive,Master's,44400,10.1,10.1,2,3,3,4,Yes,None,No,56.0,4,11,3,5,70.1,2016-06-24,,No
EMP127946,48,Male,Research & Development,Product Analyst,Master's,47400,3.5,19.7,2,1,2,5,Yes,Frequently,No,71.0,1,9,3,2,56.2,2023-01-30,,No
EMP127947,40,Female,Marketing,Digital Marketing Specialist,Bachelor's,42700,8.1,15.7,3,2,2,2,No,Rarely,No,5.0,5,3,2,2,51.8,2018-06-24,,No
EMP127948,25,Male,Technology,QA Engineer,Bachelor's,46900,4.0,4.0,3,2,3,3,Yes,None,No,5.0,2,9,6,3,59.8,2022-07-31,,No
EMP127949,25,Male,Human Resources,HR Manager,Master's,57600,2.4,2.4,2,3,3,3,Yes,None,No,32.0,2,9,1,15,63.1,2024-03-06,,No
EMP127950,53,Male,Sales,Business Development Executive,High School,37800,0.3,19.5,2,3,2,3,Yes,None,No,22.0,2,12,0,1,56.4,2026-04-12,,No
EMP127951,36,Female,Technology,Data Engineer,Bachelor's,52700,0.6,9.6,4,2,2,4,No,None,No,50.0,4,8,3,5,72.8,2025-12-24,,No
EMP127952,21,Male,Operations,Operations Executive,Bachelor's,28900,0.0,0.0,4,2,1,4,No,Rarely,No,70.0,6,5,4,1,69.5,2026-07-31,,No
EMP127953,28,Female,Human Resources,HR Business Partner,Master's,34400,0.9,5.4,3,4,4,4,No,Rarely,No,35.0,7,13,1,2,85.3,2025-09-05,,No
EMP127954,22,Male,Technology,Software Engineer,Master's,50100,1.0,1.0,4,3,2,4,No,Rarely,No,49.0,2,20,1,5,78.9,2025-07-31,,No
EMP127955,33,Female,Customer Support,Customer Success Manager,Diploma,48100,4.9,5.5,2,3,3,3,No,Frequently,Yes,48.0,5,10,4,7,65.8,2021-09-05,2025-07-27,No
EMP127956,35,Female,Technology,QA Engineer,Master's,60800,2.2,8.6,1,3,3,2,Yes,None,No,10.0,2,8,2,5,48.9,2024-05-18,,No
EMP127957,44,Male,Operations,Operations Manager,Diploma,59300,1.8,17.2,3,4,3,3,No,None,No,55.0,7,4,1,4,80.7,2024-10-12,,No
EMP127958,24,Male,Technology,Data Analyst,Bachelor's,34400,2.0,2.1,3,3,4,4,No,None,No,29.0,3,4,0,1,78.1,2024-07-31,,No
EMP127959,29,Female,Finance,Accountant,Master's,41500,2.9,7.1,4,4,2,4,No,None,No,29.0,3,4,0,2,81.8,2023-09-06,,No
EMP127960,37,Male,Technology,QA Engineer,Bachelor's,50400,3.6,8.2,3,2,3,3,No,None,No,38.0,6,10,4,4,65.3,2022-12-24,,No
EMP127961,40,Male,Operations,Operations Manager,Bachelor's,51900,1.1,13.9,2,2,2,4,No,Rarely,No,41.0,4,1,4,3,56.3,2025-06-24,,Yes
EMP127962,43,Female,Finance,Finance Manager,Master's,77200,8.5,19.4,3,3,1,3,No,None,No,31.0,3,11,4,14,60.4,2018-01-29,,Yes
EMP127963,21,Male,Sales,Sales Executive,Bachelor's,24700,0.0,0.0,1,2,2,2,No,None,No,33.0,3,7,4,1,41.5,2026-07-31,,No
EMP127964,36,Male,Sales,Sales Executive,Master's,35200,3.8,13.1,3,3,3,2,Yes,Rarely,No,37.0,9,11,2,3,68.4,2022-10-12,,No
EMP127965,38,Female,Human Resources,Recruiter,Diploma,45700,3.7,14.7,3,3,2,2,Yes,None,No,5.0,4,8,1,2,58.1,2022-11-18,,No
EMP127966,41,Female,Technology,Data Analyst,Master's,52500,1.9,13.1,2,2,2,2,No,None,No,28.0,6,13,6,3,48.2,2024-09-05,,No
EMP127967,34,Female,Operations,Supply Chain Analyst,Bachelor's,32500,6.0,8.9,3,4,2,4,Yes,Rarely,No,46.0,4,8,0,1,77.2,2020-07-30,,No
EMP127968,38,Female,Finance,Senior Accountant,Master's,54200,1.3,14.2,3,4,3,4,No,None,No,60.0,7,0,2,5,84.5,2025-04-12,,No
EMP127969,46,Female,Operations,Process Analyst,PhD,37200,6.0,16.0,4,2,1,5,Yes,None,No,49.0,4,12,3,1,70.7,2020-07-30,,Yes
EMP127970,33,Male,Research & Development,Research Scientist,Bachelor's,47200,3.8,8.2,1,3,3,3,No,Rarely,No,32.0,4,6,4,1,55.6,2022-10-12,,No
EMP127971,35,Male,Operations,Process Analyst,Bachelor's,37200,0.3,7.2,3,2,4,4,No,Rarely,No,48.0,4,1,2,3,75.0,2026-04-12,,Yes
EMP127972,33,Female,Customer Support,Customer Support Executive,Bachelor's,29200,1.0,10.6,3,3,1,3,Yes,Rarely,No,39.0,2,5,3,2,61.7,2025-07-31,,No
EMP127973,31,Male,Marketing,Marketing Analyst,Bachelor's,37400,3.6,8.3,3,3,4,3,No,None,Yes,32.0,6,5,2,4,75.6,2022-12-24,2025-08-20,No
EMP127974,23,Non-Binary,Research & Development,Product Manager,High School,54100,2.0,2.0,2,4,3,4,No,Rarely,No,41.0,5,12,2,11,73.8,2024-07-31,,Yes
EMP127975,31,Male,Technology,QA Engineer,Bachelor's,42200,5.3,5.3,3,2,4,3,No,Frequently,Yes,39.0,7,3,6,5,70.5,2021-04-12,2022-10-29,No
EMP127976,40,Female,Customer Support,Team Leader,High School,44800,5.7,10.8,4,2,3,5,No,None,No,42.0,5,8,2,6,79.5,2020-11-17,,No
EMP127977,39,Male,Research & Development,Product Manager,Bachelor's,71400,2.2,13.9,3,4,2,4,No,Rarely,No,47.0,4,7,2,15,77.3,2024-05-18,,No
EMP127978,33,Male,Finance,Financial Analyst,Diploma,47000,1.8,8.3,2,3,2,3,No,None,No,32.0,8,8,4,2,58.1,2024-10-12,,Yes
EMP127979,34,Female,Technology,Software Engineer,Master's,34100,1.5,6.0,1,2,3,2,No,Rarely,No,57.0,8,8,3,5,50.5,2025-01-29,,Yes
EMP127980,21,Female,Research & Development,Product Analyst,Bachelor's,39800,0.0,0.0,2,3,2,3,Yes,Frequently,No,51.0,2,19,1,2,61.2,2026-07-31,,Yes
EMP127981,43,Female,Operations,Process Analyst,Master's,45400,2.2,10.0,2,2,3,4,No,None,Yes,44.0,2,19,3,2,61.8,2024-05-18,2026-01-03,No
EMP127982,21,Male,Finance,Accountant,Bachelor's,30100,0.0,0.0,3,4,1,2,No,None,No,25.0,8,12,5,2,62.7,2026-07-31,,No
EMP127983,23,Female,Customer Support,Team Leader,Bachelor's,34000,2.0,2.0,3,3,3,3,No,None,No,29.0,7,3,6,7,70.1,2024-07-31,,No
EMP127984,34,Male,Technology,Data Analyst,Bachelor's,48500,7.5,7.5,2,2,4,3,No,None,No,38.0,4,12,2,2,62.8,2019-01-30,,No
EMP127985,39,Non-Binary,Sales,Sales Manager,Master's,54600,3.2,10.5,3,3,2,3,No,None,No,32.0,2,3,3,9,65.6,2023-05-19,,No
EMP127986,46,Male,Operations,Operations Manager,Master's,77000,2.4,18.3,3,2,4,2,Yes,None,No,16.0,5,5,8,14,63.7,2024-03-06,,No
EMP127987,42,Female,Operations,Operations Executive,Bachelor's,39300,0.4,18.2,4,2,1,3,No,None,No,44.0,5,13,1,5,63.8,2026-03-07,,Yes
EMP127988,40,Male,Customer Support,Customer Support Executive,Bachelor's,25100,2.3,12.7,3,3,2,2,No,None,No,22.0,9,11,1,5,60.9,2024-04-12,,No
EMP127989,37,Female,Human Resources,HR Manager,Bachelor's,46400,2.5,11.0,4,4,2,3,No,None,No,39.0,6,11,2,9,80.5,2024-01-30,,No
EMP127990,21,Male,Customer Support,Customer Success Manager,Master's,34700,0.0,0.0,3,3,1,4,No,Rarely,No,39.0,4,9,4,13,64.8,2026-07-31,,Yes
EMP127991,38,Female,Technology,QA Engineer,Diploma,56300,4.5,9.4,3,4,2,4,No,Rarely,No,32.0,6,4,1,2,74.8,2022-01-29,,No
EMP127992,43,Male,Operations,Process Analyst,Bachelor's,50900,1.9,10.9,3,3,1,4,Yes,Frequently,No,32.0,0,15,1,5,63.6,2024-09-05,,No
EMP127993,22,Male,Technology,IT Support Specialist,Bachelor's,36400,1.0,1.0,3,3,4,3,No,None,No,5.0,5,5,2,5,71.1,2025-07-31,,No
EMP127994,36,Female,Finance,Accountant,Master's,45000,2.8,11.9,1,4,3,3,No,Frequently,No,39.0,2,14,1,3,63.0,2023-10-12,,No
EMP127995,21,Female,Customer Support,Customer Success Manager,Diploma,39000,0.0,0.0,2,3,1,2,No,Rarely,No,35.0,6,2,3,9,50.6,2026-07-31,,No
EMP127996,40,Female,Technology,IT Support Specialist,Bachelor's,33300,3.4,10.9,2,1,4,3,No,Rarely,No,5.0,2,9,2,4,51.1,2023-03-07,,No
EMP127997,26,Female,Customer Support,Customer Support Executive,Master's,23500,2.0,4.3,3,3,3,4,Yes,Rarely,No,41.0,5,13,1,5,75.1,2024-07-31,,No
EMP127998,53,Male,Technology,Data Engineer,PhD,46100,12.5,14.5,4,2,2,3,No,None,No,55.0,5,5,3,3,70.7,2014-01-29,,No
EMP127999,41,Female,Sales,Sales Manager,Bachelor's,70500,5.3,16.2,3,3,3,3,No,Frequently,No,41.0,4,4,1,4,72.1,2021-04-12,,No
EMP128000,35,Female,Sales,Sales Executive,PhD,33500,0.8,9.7,3,3,2,4,No,None,No,42.0,5,3,3,1,70.2,2025-10-12,,No
EMP128001,34,Female,Marketing,Marketing Executive,Bachelor's,34800,4.4,11.3,1,1,4,4,Yes,Rarely,No,51.0,7,12,2,4,54.2,2022-03-07,,No
EMP128002,40,Male,Technology,Data Engineer,Bachelor's,59400,4.3,13.7,2,4,3,3,No,None,No,69.0,6,9,0,3,74.0,2022-04-12,,No
EMP128003,40,Male,Operations,Operations Manager,Master's,57000,4.8,8.6,2,3,3,3,No,None,No,21.0,5,7,3,5,61.3,2021-10-12,,No
EMP128004,36,Female,Marketing,Marketing Analyst,Bachelor's,30700,0.9,8.1,2,3,3,3,Yes,None,No,40.0,6,10,2,5,64.4,2025-09-05,,No
EMP128005,25,Male,Technology,QA Engineer,Bachelor's,44500,4.0,4.0,3,3,3,3,No,Frequently,No,47.0,4,8,6,5,73.1,2022-07-31,,No
EMP128006,40,Female,Human Resources,HR Executive,Master's,39300,6.8,11.6,1,3,1,4,No,Rarely,No,52.0,6,14,6,5,51.9,2019-10-12,,No
EMP128007,30,Male,Finance,Senior Accountant,Bachelor's,46900,3.1,4.4,3,3,4,5,No,None,No,76.0,7,11,4,4,86.2,2023-06-25,,Yes
EMP128008,22,Male,Research & Development,Research Analyst,Master's,39200,0.7,0.7,3,3,2,2,Yes,None,No,23.0,3,17,1,2,61.1,2025-11-17,,Yes
EMP128009,33,Male,Technology,IT Support Specialist,Diploma,45200,0.5,7.1,1,2,3,3,No,Frequently,No,42.0,4,11,4,4,51.0,2026-01-29,,No
EMP128010,31,Female,Technology,Software Engineer,Master's,43300,2.7,7.4,4,3,4,2,No,None,No,19.0,4,5,1,3,77.9,2023-11-18,,Yes
EMP128011,36,Female,Finance,Financial Analyst,Bachelor's,39100,5.1,8.3,2,4,3,2,Yes,None,No,26.0,8,16,2,5,65.3,2021-06-24,,No
EMP128012,32,Female,Operations,Operations Manager,Bachelor's,59600,2.5,7.7,3,1,3,2,No,Rarely,No,32.0,6,10,2,8,55.1,2024-01-30,,No
EMP128013,29,Male,Marketing,Marketing Executive,Bachelor's,34400,4.2,6.3,2,4,3,3,Yes,Rarely,No,23.0,3,8,3,3,67.8,2022-05-19,,No
EMP128014,38,Female,Research & Development,Research Analyst,High School,48100,2.8,8.2,3,3,4,3,No,Rarely,No,5.0,2,10,4,4,71.1,2023-10-12,,No
EMP128015,38,Male,Customer Support,Customer Support Executive,High School,39200,3.2,9.7,4,3,4,4,Yes,,No,53.0,3,7,2,2,89.6,2023-05-19,,No
EMP128016,21,Female,Technology,Data Engineer,Master's,43700,0.0,0.0,4,4,3,5,No,Frequently,No,56.0,4,6,2,3,94.3,2026-07-31,,No
EMP128017,32,Female,Human Resources,Recruiter,Bachelor's,24100,8.9,8.9,3,2,4,3,Yes,None,No,17.0,2,4,1,5,66.8,2017-09-05,,Yes
EMP128018,35,Male,Marketing,Marketing Executive,High School,33500,3.1,7.9,3,1,2,3,No,None,Yes,26.0,6,4,1,5,52.1,2023-06-25,2026-04-19,No
EMP128019,27,Female,Research & Development,Research Scientist,Bachelor's,42600,3.0,3.0,3,4,3,5,Yes,None,No,38.0,8,8,1,2,83.8,2023-07-31,,No
EMP128020,38,Female,Technology,QA Engineer,Bachelor's,54700,5.5,8.1,3,3,4,2,No,Frequently,No,14.0,5,3,0,2,69.6,2021-01-29,,Yes
EMP128021,34,Male,Finance,Senior Accountant,Master's,52700,4.8,8.0,1,2,2,3,No,None,No,57.0,4,1,2,4,48.5,2021-10-12,,Yes
EMP128022,33,Male,Customer Support,Customer Success Manager,Master's,44300,1.0,5.5,3,2,3,4,Yes,None,No,39.0,8,10,2,6,68.5,2025-07-31,,No
EMP128023,29,Female,Finance,Senior Accountant,Master's,47500,0.2,7.0,1,4,3,2,No,None,No,34.0,4,7,0,4,59.2,2026-05-19,,No
EMP128024,31,Male,Human Resources,HR Business Partner,Master's,42700,3.1,8.9,2,2,3,4,No,None,No,56.0,5,10,2,3,63.8,2023-06-25,,No
EMP128025,43,Male,Research & Development,Research Analyst,Bachelor's,59500,1.4,17.3,4,3,4,3,Yes,None,No,30.0,10,15,2,5,82.8,2025-03-07,,Yes
EMP128026,45,Male,Customer Support,Support Specialist,Bachelor's,46500,6.3,11.4,3,3,3,3,Yes,None,No,43.0,3,10,1,2,72.4,2020-04-12,,Yes
EMP128027,28,Female,Technology,IT Support Specialist,Master's,38700,7.0,7.0,2,4,2,4,No,Rarely,No,63.0,4,5,1,2,72.0,2019-07-31,,Yes
EMP128028,33,Female,Technology,Data Analyst,High School,43300,2.0,8.8,3,3,2,3,No,None,Yes,33.0,7,0,2,4,65.8,2024-07-31,,No
EMP128029,26,Male,Finance,Financial Analyst,Diploma,39600,0.4,3.3,3,4,2,3,No,Rarely,No,50.0,7,10,2,3,74.8,2026-03-07,,Yes
EMP128030,33,Male,Research & Development,Product Analyst,Bachelor's,47800,2.3,10.3,3,4,3,3,No,Frequently,No,25.0,7,12,4,5,75.7,2024-04-12,,No
EMP128031,36,Male,Research & Development,Research Scientist,Bachelor's,63700,2.7,11.5,2,4,2,2,Yes,None,Yes,49.0,3,10,2,2,64.2,2023-11-18,2025-12-26,No
EMP128032,35,Male,Customer Support,Team Leader,Bachelor's,56900,2.6,9.5,3,3,4,3,No,None,No,35.0,5,10,0,12,76.1,2023-12-24,,No
EMP128033,21,Male,Human Resources,HR Manager,Master's,37800,0.0,0.0,4,1,1,4,Yes,None,No,47.0,6,6,6,13,61.1,2026-07-31,,No
EMP128034,44,Male,Sales,Account Executive,Bachelor's,30200,7.0,14.6,2,4,3,2,No,None,No,32.0,4,10,2,1,66.3,2019-07-31,,No
EMP128035,30,Male,Marketing,Brand Manager,High School,44600,0.5,6.3,4,3,3,4,No,Rarely,No,53.0,4,9,2,7,84.6,2026-01-29,,No
EMP128036,24,Female,Finance,Senior Accountant,Bachelor's,51100,3.0,3.0,2,3,4,3,Yes,None,No,39.0,8,11,4,3,69.3,2023-07-31,,Yes
EMP128037,27,Female,Operations,Supply Chain Analyst,Master's,34100,1.1,3.8,3,3,3,3,Yes,None,No,68.0,5,13,4,3,75.2,2025-06-24,,No
EMP128038,42,Male,Operations,Operations Manager,Master's,68800,4.7,11.1,4,2,4,4,Yes,None,No,17.0,4,11,4,14,77.3,2021-11-17,,No
EMP128039,40,Female,Human Resources,HR Executive,Bachelor's,29300,8.0,8.7,3,3,2,4,No,Rarely,No,36.0,1,5,1,4,69.2,2018-07-31,,No
EMP128040,34,Female,Research & Development,Research Scientist,Bachelor's,59600,6.0,9.5,3,2,1,3,No,Frequently,No,37.0,4,8,2,3,55.2,2020-07-30,,No
EMP128041,33,Male,Sales,Sales Executive,Master's,31900,3.6,10.5,4,4,3,3,No,None,No,35.0,7,10,1,3,84.8,2022-12-24,,No
EMP128042,24,Female,Marketing,Marketing Analyst,Master's,29400,3.0,3.0,3,3,4,3,No,Rarely,No,61.0,1,14,4,3,80.2,2023-07-31,,Yes
EMP128043,42,Male,Finance,Finance Manager,High School,85600,15.6,16.6,3,3,3,3,No,None,No,48.0,4,3,1,8,73.2,2010-12-24,,Yes
EMP128044,41,Female,Marketing,Digital Marketing Specialist,Bachelor's,37400,8.1,14.0,3,4,2,3,No,Rarely,No,34.0,8,10,2,1,72.2,2018-06-24,,No
EMP128045,44,Male,Operations,Process Analyst,Bachelor's,41500,6.0,10.9,4,2,4,3,No,None,Yes,43.0,6,10,3,1,78.7,2020-07-30,2025-12-22,Yes
EMP128046,36,Male,Sales,Sales Executive,Diploma,29600,1.3,7.1,4,3,3,4,Yes,None,No,46.0,7,5,0,4,83.4,2025-04-12,,No
EMP128047,44,Male,Technology,Software Engineer,Bachelor's,71100,0.7,17.9,3,2,3,4,No,Frequently,No,50.0,6,0,4,4,70.3,2025-11-17,,No
EMP128048,27,Female,Technology,IT Support Specialist,Diploma,44500,4.3,4.3,3,4,4,3,No,Frequently,No,5.0,3,13,1,3,77.3,2022-04-12,,No
EMP128049,35,Female,Sales,Business Development Executive,Bachelor's,36900,0.6,11.5,3,1,2,3,No,None,No,36.0,4,7,2,2,53.7,2025-12-24,,Yes
EMP128050,41,Male,Marketing,Marketing Executive,Bachelor's,31600,2.3,10.9,2,4,4,4,No,Rarely,Yes,50.0,8,9,4,3,80.3,2024-04-12,2026-03-26,No
EMP128051,40,Male,Technology,Software Engineer,Bachelor's,58100,8.0,16.0,1,3,3,3,Yes,None,No,41.0,3,11,3,2,57.1,2018-07-31,,No
EMP128052,47,Male,Human Resources,HR Manager,Bachelor's,53500,6.2,12.5,2,2,3,4,No,None,No,46.0,5,10,2,4,62.2,2020-05-18,,No
EMP128053,29,Male,Technology,IT Support Specialist,Bachelor's,37600,8.0,8.0,3,2,1,4,No,Rarely,No,23.0,4,6,2,1,55.8,2018-07-31,,No
EMP128054,41,Female,Operations,Operations Executive,Bachelor's,30800,1.2,14.1,2,4,4,5,No,None,No,70.0,6,6,1,5,85.0,2025-05-19,,No
EMP128055,24,Male,Marketing,Marketing Analyst,Diploma,33200,1.9,1.9,3,4,3,3,Yes,None,No,44.0,4,10,2,1,78.8,2024-09-05,,No
EMP128056,21,Female,Technology,IT Support Specialist,Master's,40300,0.0,0.0,3,1,4,3,No,None,No,24.0,6,6,3,3,61.8,2026-07-31,,No
